direction,speed,created_at
112,3,2024-12-06 05:10:26 UTC
90,2,2024-12-06 05:11:03 UTC
22,4,2024-12-06 05:11:40 UTC
22,6,2024-12-06 05:12:17 UTC
247,4,2024-12-06 05:12:54 UTC
270,2,2024-12-06 05:13:31 UTC
22,4,2024-12-06 05:14:08 UTC
112,7,2024-12-06 05:14:45 UTC
22,8,2024-12-06 05:15:22 UTC
22,7,2024-12-06 05:15:59 UTC
22,8,2024-12-06 05:16:36 UTC
22,8,2024-12-06 05:17:13 UTC
157,4,2024-12-06 05:17:52 UTC
22,4,2024-12-06 05:18:27 UTC
112,3,2024-12-06 05:19:04 UTC
112,3,2024-12-06 05:19:41 UTC
247,1,2024-12-06 05:20:18 UTC
0,4,2024-12-06 05:20:55 UTC
112,8,2024-12-06 05:21:32 UTC
202,2,2024-12-06 05:22:09 UTC
22,6,2024-12-06 05:22:46 UTC
202,6,2024-12-06 05:23:23 UTC
22,3,2024-12-06 05:24:00 UTC
22,2,2024-12-06 05:24:37 UTC
22,2,2024-12-06 05:25:14 UTC
22,1,2024-12-06 05:25:51 UTC
90,4,2024-12-06 05:26:28 UTC
22,8,2024-12-06 05:27:05 UTC
22,3,2024-12-06 05:27:42 UTC
202,4,2024-12-06 05:28:19 UTC
0,2,2024-12-06 05:28:56 UTC
337,6,2024-12-06 05:29:33 UTC
157,4,2024-12-06 05:30:10 UTC
247,3,2024-12-06 05:30:47 UTC
157,3,2024-12-06 05:31:24 UTC
22,4,2024-12-06 05:32:01 UTC
22,4,2024-12-06 05:32:38 UTC
337,4,2024-12-06 05:33:15 UTC
202,2,2024-12-06 05:33:52 UTC
0,1,2024-12-06 05:34:29 UTC
202,3,2024-12-06 05:35:06 UTC
67,4,2024-12-06 05:35:42 UTC
157,2,2024-12-06 05:36:20 UTC
270,3,2024-12-06 05:36:56 UTC
67,4,2024-12-06 05:37:34 UTC
22,4,2024-12-06 05:38:10 UTC
270,4,2024-12-06 05:38:48 UTC
337,3,2024-12-06 05:39:24 UTC
90,4,2024-12-06 05:40:02 UTC
22,2,2024-12-06 05:40:38 UTC
22,10,2024-12-06 05:41:16 UTC
67,4,2024-12-06 05:41:53 UTC
22,7,2024-12-06 05:42:30 UTC
337,6,2024-12-06 05:43:07 UTC
22,4,2024-12-06 05:43:43 UTC
22,4,2024-12-06 05:44:20 UTC
180,2,2024-12-06 05:44:57 UTC
202,4,2024-12-06 05:45:34 UTC
22,4,2024-12-06 05:46:11 UTC
22,4,2024-12-06 05:46:48 UTC
270,6,2024-12-06 05:47:25 UTC
67,3,2024-12-06 05:48:02 UTC
22,7,2024-12-06 05:48:39 UTC
22,7,2024-12-06 05:49:16 UTC
292,1,2024-12-06 05:49:53 UTC
22,14,2024-12-06 05:50:30 UTC
22,3,2024-12-06 05:51:09 UTC
157,3,2024-12-06 05:51:45 UTC
67,6,2024-12-06 05:52:23 UTC
22,3,2024-12-06 05:52:59 UTC
337,7,2024-12-06 05:53:36 UTC
67,9,2024-12-06 05:54:13 UTC
67,3,2024-12-06 05:54:51 UTC
292,12,2024-12-06 05:55:27 UTC
202,4,2024-12-06 05:56:05 UTC
292,12,2024-12-06 05:56:42 UTC
22,2,2024-12-06 05:57:19 UTC
0,4,2024-12-06 05:57:56 UTC
270,4,2024-12-06 05:58:33 UTC
202,1,2024-12-06 05:59:10 UTC
22,7,2024-12-06 05:59:47 UTC
22,7,2024-12-06 06:00:23 UTC
22,8,2024-12-06 06:01:01 UTC
0,6,2024-12-06 06:01:37 UTC
22,4,2024-12-06 06:02:15 UTC
0,2,2024-12-06 06:02:51 UTC
0,4,2024-12-06 06:03:29 UTC
22,7,2024-12-06 06:04:05 UTC
22,6,2024-12-06 06:04:42 UTC
202,4,2024-12-06 06:05:19 UTC
22,6,2024-12-06 06:05:56 UTC
22,2,2024-12-06 06:06:33 UTC
22,2,2024-12-06 06:07:10 UTC
22,4,2024-12-06 06:07:47 UTC
22,6,2024-12-06 06:08:24 UTC
157,7,2024-12-06 06:09:01 UTC
22,4,2024-12-06 06:09:38 UTC
22,7,2024-12-06 06:10:15 UTC
22,8,2024-12-06 06:10:52 UTC
22,4,2024-12-06 06:11:29 UTC
22,8,2024-12-06 06:12:06 UTC
292,1,2024-12-06 06:12:43 UTC
22,4,2024-12-06 06:13:20 UTC
22,6,2024-12-06 06:13:57 UTC
292,7,2024-12-06 06:14:34 UTC
22,10,2024-12-06 06:15:11 UTC
22,7,2024-12-06 06:15:48 UTC
270,19,2024-12-06 06:16:25 UTC
22,7,2024-12-06 06:17:02 UTC
22,12,2024-12-06 06:17:39 UTC
247,7,2024-12-06 06:18:16 UTC
67,15,2024-12-06 06:18:53 UTC
22,10,2024-12-06 06:19:30 UTC
22,13,2024-12-06 06:20:06 UTC
0,10,2024-12-06 06:20:44 UTC
202,10,2024-12-06 06:21:20 UTC
22,7,2024-12-06 06:21:57 UTC
67,9,2024-12-06 06:22:34 UTC
0,10,2024-12-06 06:23:11 UTC
22,10,2024-12-06 06:23:48 UTC
22,12,2024-12-06 06:24:25 UTC
22,12,2024-12-06 06:25:02 UTC
157,4,2024-12-06 06:25:39 UTC
22,6,2024-12-06 06:26:16 UTC
0,6,2024-12-06 06:26:53 UTC
270,9,2024-12-06 06:27:30 UTC
22,6,2024-12-06 06:28:07 UTC
67,15,2024-12-06 06:28:44 UTC
22,12,2024-12-06 06:29:21 UTC
22,7,2024-12-06 06:29:58 UTC
292,7,2024-12-06 06:30:35 UTC
67,6,2024-12-06 06:31:12 UTC
337,6,2024-12-06 06:31:49 UTC
337,8,2024-12-06 06:32:26 UTC
0,13,2024-12-06 06:33:03 UTC
22,10,2024-12-06 06:33:40 UTC
22,7,2024-12-06 06:34:17 UTC
67,9,2024-12-06 06:34:54 UTC
22,6,2024-12-06 06:35:31 UTC
157,7,2024-12-06 06:36:08 UTC
22,19,2024-12-06 06:36:45 UTC
270,7,2024-12-06 06:37:22 UTC
22,7,2024-12-06 06:37:59 UTC
22,13,2024-12-06 06:38:36 UTC
292,7,2024-12-06 06:39:13 UTC
112,6,2024-12-06 06:39:49 UTC
270,14,2024-12-06 06:40:27 UTC
22,12,2024-12-06 06:41:03 UTC
22,15,2024-12-06 06:41:41 UTC
22,10,2024-12-06 06:42:18 UTC
67,7,2024-12-06 06:42:55 UTC
22,10,2024-12-06 06:43:31 UTC
0,12,2024-12-06 06:44:08 UTC
22,10,2024-12-06 06:44:45 UTC
337,9,2024-12-06 06:45:22 UTC
157,6,2024-12-06 06:45:59 UTC
22,12,2024-12-06 06:46:36 UTC
112,9,2024-12-06 06:47:13 UTC
22,6,2024-12-06 06:47:50 UTC
22,12,2024-12-06 06:48:27 UTC
0,1,2024-12-06 06:49:04 UTC
247,12,2024-12-06 06:49:41 UTC
67,13,2024-12-06 06:50:18 UTC
67,13,2024-12-06 06:50:55 UTC
22,12,2024-12-06 06:51:32 UTC
22,7,2024-12-06 06:52:09 UTC
225,8,2024-12-06 06:52:46 UTC
0,25,2024-12-06 06:53:23 UTC
22,12,2024-12-06 06:54:00 UTC
0,18,2024-12-06 06:54:37 UTC
22,12,2024-12-06 06:55:14 UTC
157,7,2024-12-06 06:55:51 UTC
337,6,2024-12-06 06:56:28 UTC
22,12,2024-12-06 06:57:05 UTC
22,14,2024-12-06 06:57:42 UTC
0,16,2024-12-06 06:58:19 UTC
22,12,2024-12-06 06:58:56 UTC
337,7,2024-12-06 06:59:33 UTC
22,1,2024-12-06 07:00:10 UTC
337,0,2024-12-06 07:00:46 UTC
67,6,2024-12-06 07:01:23 UTC
22,12,2024-12-06 07:02:00 UTC
247,0,2024-12-06 07:02:37 UTC
22,14,2024-12-06 07:03:14 UTC
337,8,2024-12-06 07:03:51 UTC
337,12,2024-12-06 07:04:28 UTC
292,6,2024-12-06 07:05:05 UTC
112,26,2024-12-06 07:05:42 UTC
22,15,2024-12-06 07:06:19 UTC
22,20,2024-12-06 07:06:56 UTC
22,6,2024-12-06 07:07:33 UTC
22,13,2024-12-06 07:08:10 UTC
337,16,2024-12-06 07:08:47 UTC
0,20,2024-12-06 07:09:24 UTC
247,20,2024-12-06 07:10:01 UTC
67,7,2024-12-06 07:10:38 UTC
22,20,2024-12-06 07:11:15 UTC
22,15,2024-12-06 07:11:52 UTC
22,19,2024-12-06 07:12:29 UTC
337,10,2024-12-06 07:13:06 UTC
22,4,2024-12-06 07:13:43 UTC
67,3,2024-12-06 07:14:20 UTC
22,4,2024-12-06 07:14:57 UTC
157,8,2024-12-06 07:15:34 UTC
337,8,2024-12-06 07:16:11 UTC
0,12,2024-12-06 07:16:48 UTC
292,7,2024-12-06 07:17:25 UTC
0,4,2024-12-06 07:18:02 UTC
247,4,2024-12-06 07:18:39 UTC
67,7,2024-12-06 07:19:16 UTC
22,4,2024-12-06 07:19:53 UTC
0,3,2024-12-06 07:20:29 UTC
22,7,2024-12-06 07:21:07 UTC
90,3,2024-12-06 07:21:43 UTC
247,2,2024-12-06 07:22:21 UTC
22,7,2024-12-06 07:22:57 UTC
0,6,2024-12-06 07:23:35 UTC
0,8,2024-12-06 07:24:11 UTC
22,4,2024-12-06 07:24:49 UTC
202,6,2024-12-06 07:25:25 UTC
337,3,2024-12-06 07:26:03 UTC
0,9,2024-12-06 07:26:39 UTC
22,8,2024-12-06 07:27:17 UTC
202,4,2024-12-06 07:27:53 UTC
22,3,2024-12-06 07:28:30 UTC
67,9,2024-12-06 07:29:07 UTC
112,6,2024-12-06 07:29:44 UTC
292,7,2024-12-06 07:30:21 UTC
22,4,2024-12-06 07:30:58 UTC
22,7,2024-12-06 07:31:35 UTC
112,2,2024-12-06 07:32:12 UTC
112,3,2024-12-06 07:32:49 UTC
22,4,2024-12-06 07:33:26 UTC
22,10,2024-12-06 07:34:03 UTC
292,3,2024-12-06 07:34:40 UTC
22,6,2024-12-06 07:35:17 UTC
112,6,2024-12-06 07:35:54 UTC
22,3,2024-12-06 07:36:31 UTC
22,3,2024-12-06 07:37:08 UTC
22,1,2024-12-06 07:37:45 UTC
22,2,2024-12-06 07:38:22 UTC
22,4,2024-12-06 07:38:59 UTC
337,7,2024-12-06 07:39:36 UTC
112,7,2024-12-06 07:40:13 UTC
157,4,2024-12-06 07:40:50 UTC
67,1,2024-12-06 07:41:27 UTC
0,2,2024-12-06 07:42:04 UTC
22,2,2024-12-06 07:42:41 UTC
337,3,2024-12-06 07:43:18 UTC
270,4,2024-12-06 07:43:55 UTC
315,2,2024-12-06 07:44:32 UTC
270,7,2024-12-06 07:45:09 UTC
90,4,2024-12-06 07:45:46 UTC
337,3,2024-12-06 07:46:23 UTC
292,2,2024-12-06 07:47:00 UTC
337,4,2024-12-06 07:47:37 UTC
22,6,2024-12-06 07:48:14 UTC
67,1,2024-12-06 07:48:51 UTC
22,2,2024-12-06 07:49:30 UTC
22,4,2024-12-06 07:50:05 UTC
22,4,2024-12-06 07:50:45 UTC
22,3,2024-12-06 07:51:20 UTC
337,9,2024-12-06 07:51:57 UTC
337,4,2024-12-06 07:52:34 UTC
292,1,2024-12-06 07:53:11 UTC
337,8,2024-12-06 07:53:48 UTC
157,6,2024-12-06 07:54:25 UTC
135,2,2024-12-06 07:55:01 UTC
67,3,2024-12-06 07:55:38 UTC
22,2,2024-12-06 07:56:15 UTC
225,2,2024-12-06 07:56:53 UTC
67,3,2024-12-06 07:57:29 UTC
157,3,2024-12-06 07:58:07 UTC
90,8,2024-12-06 07:58:43 UTC
112,4,2024-12-06 07:59:20 UTC
157,1,2024-12-06 07:59:57 UTC
270,7,2024-12-06 08:00:34 UTC
337,4,2024-12-06 08:01:11 UTC
337,2,2024-12-06 08:01:48 UTC
270,13,2024-12-06 08:02:25 UTC
292,3,2024-12-06 08:03:02 UTC
292,3,2024-12-06 08:03:39 UTC
45,4,2024-12-06 08:04:16 UTC
22,4,2024-12-06 08:04:53 UTC
0,2,2024-12-06 08:05:30 UTC
22,2,2024-12-06 08:06:07 UTC
22,3,2024-12-06 08:06:44 UTC
22,3,2024-12-06 08:07:21 UTC
337,3,2024-12-06 08:07:58 UTC
292,3,2024-12-06 08:08:35 UTC
22,4,2024-12-06 08:09:12 UTC
247,10,2024-12-06 08:09:49 UTC
22,4,2024-12-06 08:10:26 UTC
22,4,2024-12-06 08:11:03 UTC
22,3,2024-12-06 08:11:40 UTC
22,4,2024-12-06 08:12:17 UTC
22,7,2024-12-06 08:12:54 UTC
22,6,2024-12-06 08:13:31 UTC
112,8,2024-12-06 08:14:08 UTC
292,3,2024-12-06 08:14:45 UTC
292,3,2024-12-06 08:15:22 UTC
247,8,2024-12-06 08:15:58 UTC
22,2,2024-12-06 08:16:35 UTC
22,4,2024-12-06 08:17:12 UTC
22,4,2024-12-06 08:17:49 UTC
337,13,2024-12-06 08:18:26 UTC
0,13,2024-12-06 08:19:04 UTC
22,7,2024-12-06 08:19:40 UTC
22,7,2024-12-06 08:20:17 UTC
22,7,2024-12-06 08:20:54 UTC
247,2,2024-12-06 08:21:31 UTC
22,10,2024-12-06 08:22:08 UTC
112,1,2024-12-06 08:22:45 UTC
22,2,2024-12-06 08:23:22 UTC
202,2,2024-12-06 08:23:59 UTC
67,2,2024-12-06 08:24:36 UTC
22,4,2024-12-06 08:25:13 UTC
22,2,2024-12-06 08:25:50 UTC
22,3,2024-12-06 08:26:27 UTC
22,7,2024-12-06 08:27:04 UTC
157,10,2024-12-06 08:27:41 UTC
22,13,2024-12-06 08:28:18 UTC
22,3,2024-12-06 08:28:55 UTC
22,4,2024-12-06 08:29:32 UTC
337,3,2024-12-06 08:30:09 UTC
270,13,2024-12-06 08:30:46 UTC
67,13,2024-12-06 08:31:23 UTC
22,10,2024-12-06 08:32:00 UTC
22,3,2024-12-06 08:32:37 UTC
202,6,2024-12-06 08:33:14 UTC
22,2,2024-12-06 08:33:51 UTC
0,1,2024-12-06 08:34:28 UTC
157,6,2024-12-06 08:35:05 UTC
22,7,2024-12-06 08:35:42 UTC
0,8,2024-12-06 08:36:19 UTC
202,16,2024-12-06 08:36:56 UTC
67,7,2024-12-06 08:37:33 UTC
337,13,2024-12-06 08:38:10 UTC
22,8,2024-12-06 08:38:47 UTC
22,4,2024-12-06 08:39:24 UTC
337,2,2024-12-06 08:40:01 UTC
22,1,2024-12-06 08:40:38 UTC
157,4,2024-12-06 08:41:15 UTC
157,3,2024-12-06 08:41:52 UTC
270,7,2024-12-06 08:42:29 UTC
22,10,2024-12-06 08:43:06 UTC
292,2,2024-12-06 08:43:43 UTC
337,7,2024-12-06 08:44:19 UTC
22,9,2024-12-06 08:44:56 UTC
22,9,2024-12-06 08:45:33 UTC
225,14,2024-12-06 08:46:10 UTC
90,7,2024-12-06 08:46:47 UTC
22,6,2024-12-06 08:47:24 UTC
22,4,2024-12-06 08:48:01 UTC
247,19,2024-12-06 08:48:38 UTC
270,6,2024-12-06 08:49:15 UTC
22,9,2024-12-06 08:49:52 UTC
247,6,2024-12-06 08:50:29 UTC
337,6,2024-12-06 08:51:06 UTC
22,13,2024-12-06 08:51:43 UTC
67,10,2024-12-06 08:52:20 UTC
22,13,2024-12-06 08:52:57 UTC
337,3,2024-12-06 08:53:34 UTC
22,13,2024-12-06 08:54:11 UTC
22,13,2024-12-06 08:54:48 UTC
292,6,2024-12-06 08:55:25 UTC
22,1,2024-12-06 08:56:02 UTC
22,7,2024-12-06 08:56:39 UTC
22,8,2024-12-06 08:57:16 UTC
22,8,2024-12-06 08:57:53 UTC
22,13,2024-12-06 08:58:30 UTC
22,18,2024-12-06 08:59:07 UTC
0,7,2024-12-06 08:59:44 UTC
22,27,2024-12-06 09:00:21 UTC
0,7,2024-12-06 09:00:58 UTC
22,7,2024-12-06 09:01:35 UTC
22,10,2024-12-06 09:02:12 UTC
22,8,2024-12-06 09:02:49 UTC
0,6,2024-12-06 09:03:26 UTC
22,21,2024-12-06 09:04:03 UTC
247,1,2024-12-06 09:04:40 UTC
337,12,2024-12-06 09:05:17 UTC
112,15,2024-12-06 09:05:54 UTC
22,7,2024-12-06 09:06:31 UTC
22,24,2024-12-06 09:07:08 UTC
292,4,2024-12-06 09:07:45 UTC
22,10,2024-12-06 09:08:22 UTC
22,9,2024-12-06 09:08:59 UTC
22,7,2024-12-06 09:09:36 UTC
337,9,2024-12-06 09:10:13 UTC
22,6,2024-12-06 09:10:50 UTC
22,14,2024-12-06 09:11:27 UTC
112,12,2024-12-06 09:12:04 UTC
202,7,2024-12-06 09:12:41 UTC
157,15,2024-12-06 09:13:18 UTC
22,7,2024-12-06 09:13:55 UTC
22,8,2024-12-06 09:14:32 UTC
22,8,2024-12-06 09:15:08 UTC
0,4,2024-12-06 09:15:46 UTC
67,2,2024-12-06 09:16:22 UTC
67,9,2024-12-06 09:17:00 UTC
202,3,2024-12-06 09:17:36 UTC
337,9,2024-12-06 09:18:13 UTC
0,4,2024-12-06 09:18:50 UTC
22,3,2024-12-06 09:19:27 UTC
270,3,2024-12-06 09:20:04 UTC
247,4,2024-12-06 09:20:41 UTC
22,4,2024-12-06 09:21:18 UTC
22,2,2024-12-06 09:21:55 UTC
22,3,2024-12-06 09:22:32 UTC
270,2,2024-12-06 09:23:09 UTC
0,2,2024-12-06 09:23:46 UTC
337,3,2024-12-06 09:24:23 UTC
337,6,2024-12-06 09:25:00 UTC
292,4,2024-12-06 09:25:37 UTC
22,9,2024-12-06 09:26:14 UTC
22,2,2024-12-06 09:26:51 UTC
90,7,2024-12-06 09:27:28 UTC
0,7,2024-12-06 09:28:05 UTC
22,6,2024-12-06 09:28:42 UTC
315,4,2024-12-06 09:29:19 UTC
22,15,2024-12-06 09:29:56 UTC
22,20,2024-12-06 09:30:33 UTC
247,4,2024-12-06 09:31:10 UTC
337,7,2024-12-06 09:31:47 UTC
22,12,2024-12-06 09:32:24 UTC
315,7,2024-12-06 09:33:01 UTC
22,18,2024-12-06 09:33:38 UTC
22,7,2024-12-06 09:34:15 UTC
22,21,2024-12-06 09:34:52 UTC
292,15,2024-12-06 09:35:29 UTC
0,8,2024-12-06 09:36:06 UTC
337,6,2024-12-06 09:36:43 UTC
22,8,2024-12-06 09:37:20 UTC
337,15,2024-12-06 09:37:57 UTC
22,1,2024-12-06 09:38:34 UTC
315,12,2024-12-06 09:39:11 UTC
22,14,2024-12-06 09:39:48 UTC
157,8,2024-12-06 09:40:25 UTC
22,14,2024-12-06 09:41:02 UTC
112,7,2024-12-06 09:41:39 UTC
0,12,2024-12-06 09:42:16 UTC
22,20,2024-12-06 09:42:53 UTC
112,14,2024-12-06 09:43:30 UTC
22,15,2024-12-06 09:44:07 UTC
270,14,2024-12-06 09:44:44 UTC
337,13,2024-12-06 09:45:22 UTC
337,13,2024-12-06 09:45:58 UTC
202,14,2024-12-06 09:46:37 UTC
22,14,2024-12-06 09:47:13 UTC
292,7,2024-12-06 09:47:50 UTC
67,20,2024-12-06 09:48:26 UTC
67,8,2024-12-06 09:49:04 UTC
22,16,2024-12-06 09:49:41 UTC
337,8,2024-12-06 09:50:18 UTC
202,10,2024-12-06 09:50:55 UTC
22,8,2024-12-06 09:51:32 UTC
22,6,2024-12-06 09:52:08 UTC
22,8,2024-12-06 09:52:46 UTC
22,15,2024-12-06 09:53:22 UTC
0,6,2024-12-06 09:53:59 UTC
292,1,2024-12-06 09:54:36 UTC
22,7,2024-12-06 09:55:13 UTC
337,7,2024-12-06 09:55:50 UTC
22,10,2024-12-06 09:56:27 UTC
315,7,2024-12-06 09:57:04 UTC
90,0,2024-12-06 09:57:41 UTC
90,7,2024-12-06 09:58:18 UTC
337,7,2024-12-06 09:58:55 UTC
0,10,2024-12-06 09:59:32 UTC
22,7,2024-12-06 10:00:09 UTC
22,12,2024-12-06 10:00:46 UTC
22,14,2024-12-06 10:01:23 UTC
247,6,2024-12-06 10:02:00 UTC
22,7,2024-12-06 10:02:37 UTC
22,14,2024-12-06 10:03:14 UTC
22,1,2024-12-06 10:03:51 UTC
337,12,2024-12-06 10:04:28 UTC
270,8,2024-12-06 10:05:05 UTC
0,13,2024-12-06 10:05:42 UTC
67,7,2024-12-06 10:06:19 UTC
337,27,2024-12-06 10:06:56 UTC
0,13,2024-12-06 10:07:33 UTC
22,15,2024-12-06 10:08:10 UTC
22,14,2024-12-06 10:08:47 UTC
292,7,2024-12-06 10:09:24 UTC
90,7,2024-12-06 10:10:01 UTC
22,1,2024-12-06 10:10:38 UTC
202,1,2024-12-06 10:11:15 UTC
292,13,2024-12-06 10:11:52 UTC
292,10,2024-12-06 10:12:29 UTC
0,9,2024-12-06 10:13:06 UTC
22,12,2024-12-06 10:13:43 UTC
22,10,2024-12-06 10:14:19 UTC
270,4,2024-12-06 10:14:57 UTC
337,6,2024-12-06 10:15:34 UTC
0,9,2024-12-06 10:16:11 UTC
22,9,2024-12-06 10:16:47 UTC
67,7,2024-12-06 10:17:25 UTC
157,10,2024-12-06 10:18:01 UTC
22,12,2024-12-06 10:18:39 UTC
22,14,2024-12-06 10:19:15 UTC
22,1,2024-12-06 10:19:53 UTC
22,12,2024-12-06 10:20:29 UTC
0,9,2024-12-06 10:21:07 UTC
22,16,2024-12-06 10:21:43 UTC
22,7,2024-12-06 10:22:20 UTC
22,8,2024-12-06 10:22:57 UTC
22,3,2024-12-06 10:23:34 UTC
0,4,2024-12-06 10:24:11 UTC
67,4,2024-12-06 10:24:48 UTC
22,14,2024-12-06 10:25:25 UTC
337,19,2024-12-06 10:26:02 UTC
247,3,2024-12-06 10:26:39 UTC
0,7,2024-12-06 10:27:16 UTC
22,4,2024-12-06 10:27:53 UTC
22,6,2024-12-06 10:28:30 UTC
270,6,2024-12-06 10:29:07 UTC
337,0,2024-12-06 10:29:44 UTC
337,4,2024-12-06 10:30:21 UTC
0,14,2024-12-06 10:30:59 UTC
22,9,2024-12-06 10:31:35 UTC
292,15,2024-12-06 10:32:13 UTC
22,15,2024-12-06 10:32:50 UTC
22,7,2024-12-06 10:33:27 UTC
337,10,2024-12-06 10:34:04 UTC
247,0,2024-12-06 10:34:41 UTC
67,7,2024-12-06 10:35:18 UTC
157,6,2024-12-06 10:35:55 UTC
22,2,2024-12-06 10:36:31 UTC
22,8,2024-12-06 10:37:09 UTC
337,7,2024-12-06 10:37:45 UTC
337,4,2024-12-06 10:38:23 UTC
22,6,2024-12-06 10:38:59 UTC
337,7,2024-12-06 10:39:36 UTC
0,7,2024-12-06 10:40:13 UTC
22,3,2024-12-06 10:40:51 UTC
337,6,2024-12-06 10:41:27 UTC
0,1,2024-12-06 10:42:05 UTC
337,4,2024-12-06 10:42:41 UTC
0,4,2024-12-06 10:43:19 UTC
270,2,2024-12-06 10:43:55 UTC
22,3,2024-12-06 10:44:33 UTC
22,12,2024-12-06 10:45:10 UTC
22,4,2024-12-06 10:45:47 UTC
270,1,2024-12-06 10:46:24 UTC
22,6,2024-12-06 10:47:01 UTC
22,3,2024-12-06 10:47:38 UTC
0,7,2024-12-06 10:48:15 UTC
337,10,2024-12-06 10:48:52 UTC
22,6,2024-12-06 10:49:29 UTC
315,7,2024-12-06 10:50:06 UTC
22,12,2024-12-06 10:50:43 UTC
22,2,2024-12-06 10:51:20 UTC
22,7,2024-12-06 10:51:57 UTC
247,4,2024-12-06 10:52:34 UTC
292,6,2024-12-06 10:53:11 UTC
67,4,2024-12-06 10:53:48 UTC
0,14,2024-12-06 10:54:25 UTC
247,14,2024-12-06 10:55:02 UTC
270,3,2024-12-06 10:55:39 UTC
157,6,2024-12-06 10:56:16 UTC
0,4,2024-12-06 10:56:53 UTC
202,7,2024-12-06 10:57:30 UTC
22,7,2024-12-06 10:58:07 UTC
315,8,2024-12-06 10:58:44 UTC
112,1,2024-12-06 10:59:21 UTC
337,7,2024-12-06 10:59:58 UTC
270,3,2024-12-06 11:00:35 UTC
292,4,2024-12-06 11:01:12 UTC
247,7,2024-12-06 11:01:49 UTC
337,3,2024-12-06 11:02:26 UTC
0,3,2024-12-06 11:03:03 UTC
22,3,2024-12-06 11:03:40 UTC
0,8,2024-12-06 11:04:17 UTC
0,3,2024-12-06 11:04:54 UTC
337,10,2024-12-06 11:05:31 UTC
112,6,2024-12-06 11:06:08 UTC
202,9,2024-12-06 11:06:45 UTC
247,3,2024-12-06 11:07:22 UTC
337,8,2024-12-06 11:07:59 UTC
22,8,2024-12-06 11:08:35 UTC
22,8,2024-12-06 11:09:13 UTC
292,8,2024-12-06 11:09:50 UTC
22,3,2024-12-06 11:10:27 UTC
337,4,2024-12-06 11:11:04 UTC
22,4,2024-12-06 11:11:41 UTC
22,6,2024-12-06 11:12:18 UTC
22,8,2024-12-06 11:12:55 UTC
337,4,2024-12-06 11:13:32 UTC
112,7,2024-12-06 11:14:09 UTC
22,6,2024-12-06 11:14:46 UTC
22,9,2024-12-06 11:15:23 UTC
67,2,2024-12-06 11:15:59 UTC
22,1,2024-12-06 11:16:37 UTC
270,9,2024-12-06 11:17:14 UTC
337,4,2024-12-06 11:17:51 UTC
22,15,2024-12-06 11:18:28 UTC
292,3,2024-12-06 11:19:05 UTC
270,7,2024-12-06 11:19:42 UTC
202,4,2024-12-06 11:20:19 UTC
22,4,2024-12-06 11:20:56 UTC
22,6,2024-12-06 11:21:33 UTC
157,3,2024-12-06 11:22:09 UTC
22,7,2024-12-06 11:22:47 UTC
292,0,2024-12-06 11:23:24 UTC
22,6,2024-12-06 11:24:01 UTC
22,2,2024-12-06 11:24:38 UTC
22,7,2024-12-06 11:25:15 UTC
22,2,2024-12-06 11:25:52 UTC
270,7,2024-12-06 11:26:29 UTC
22,4,2024-12-06 11:27:05 UTC
22,13,2024-12-06 11:27:43 UTC
22,4,2024-12-06 11:28:20 UTC
22,4,2024-12-06 11:28:57 UTC
292,2,2024-12-06 11:29:33 UTC
22,18,2024-12-06 11:30:11 UTC
337,7,2024-12-06 11:30:48 UTC
337,6,2024-12-06 11:31:25 UTC
0,10,2024-12-06 11:32:02 UTC
22,9,2024-12-06 11:32:39 UTC
292,1,2024-12-06 11:33:16 UTC
22,8,2024-12-06 11:33:53 UTC
337,3,2024-12-06 11:34:30 UTC
0,6,2024-12-06 11:35:07 UTC
22,6,2024-12-06 11:35:44 UTC
337,9,2024-12-06 11:36:21 UTC
22,4,2024-12-06 11:36:58 UTC
22,6,2024-12-06 11:37:37 UTC
202,2,2024-12-06 11:38:12 UTC
157,7,2024-12-06 11:38:50 UTC
0,2,2024-12-06 11:39:26 UTC
0,3,2024-12-06 11:40:04 UTC
337,2,2024-12-06 11:40:40 UTC
22,2,2024-12-06 11:41:18 UTC
270,3,2024-12-06 11:41:55 UTC
337,3,2024-12-06 11:42:33 UTC
157,1,2024-12-06 11:43:09 UTC
247,7,2024-12-06 11:43:46 UTC
202,6,2024-12-06 11:44:23 UTC
157,1,2024-12-06 11:45:02 UTC
292,6,2024-12-06 11:45:38 UTC
22,3,2024-12-06 11:46:15 UTC
247,1,2024-12-06 11:46:52 UTC
22,4,2024-12-06 11:47:29 UTC
0,6,2024-12-06 11:48:05 UTC
0,8,2024-12-06 11:48:43 UTC
22,6,2024-12-06 11:49:19 UTC
67,4,2024-12-06 11:49:56 UTC
337,10,2024-12-06 11:50:33 UTC
67,8,2024-12-06 11:51:10 UTC
22,6,2024-12-06 11:51:49 UTC
292,12,2024-12-06 11:52:24 UTC
0,4,2024-12-06 11:53:01 UTC
0,16,2024-12-06 11:53:38 UTC
337,6,2024-12-06 11:54:15 UTC
22,3,2024-12-06 11:54:52 UTC
90,6,2024-12-06 11:55:29 UTC
0,4,2024-12-06 11:56:06 UTC
22,4,2024-12-06 11:56:43 UTC
0,3,2024-12-06 11:57:20 UTC
157,2,2024-12-06 11:57:57 UTC
22,4,2024-12-06 11:58:34 UTC
202,3,2024-12-06 11:59:11 UTC
22,2,2024-12-06 11:59:48 UTC
337,14,2024-12-06 12:00:25 UTC
